unitid,"xgrcohrt",grcohrt,"xugenter",ugentern,"xpgrcohr",pgrcohrt,"xrrftct",rrftct,"xrrftex",rrftex,"xrrftcta",rrftcta,"xret_nmf",ret_nmf,"xret_pcf",ret_pcf,"xrrptct",rrptct,"xrrptex",rrptex,"xrrptcta",rrptcta,"xret_nmp",ret_nmp,"xret_pcp",ret_pcp
418339,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",16,"R",100,"R",35,"R",0,"R",35,"R",30,"R",86
418348,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",28,"R",74,"R",54,"R",0,"R",54,"R",25,"R",46
418357,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",40,"R",85,"R",104,"Z",0,"R",104,"R",89,"R",86
418384,"A",,"A",,"A",,"R",11,"R",2,"R",9,"R",5,"R",56,"R",0,"R",0,"R",0,"R",0,"A",
418409,"R",31,"R",31,"R",100,"R",28,"R",0,"R",28,"R",21,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
418418,"R",17,"C",17,"C",100,"R",17,"R",0,"R",17,"R",17,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
418427,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",16,"R",84,"R",7,"R",0,"R",7,"R",5,"R",71
418445,"R",36,"R",36,"R",100,"R",37,"R",0,"R",37,"R",35,"R",95,"R",0,"R",0,"R",0,"R",0,"A",
418481,"R",17,"R",24,"R",71,"R",25,"R",0,"R",25,"R",19,"R",76,"Z",0,"Z",0,"Z",0,"Z",0,"A",
418506,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",41,"R",93,"Z",0,"Z",0,"Z",0,"Z",0,"A",
418515,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",22,"R",85,"R",28,"R",0,"R",28,"R",24,"R",86
418524,"A",,"A",,"A",,"R",12,"Z",0,"R",12,"R",11,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"A",
418533,"A",,"A",,"A",,"R",204,"Z",0,"R",204,"R",162,"R",79,"R",36,"Z",0,"R",36,"R",27,"R",75
418542,"R",0,"R",0,"A",,"R",57,"R",0,"R",57,"R",57,"R",100,"R",48,"R",0,"R",48,"R",48,"R",100
418588,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",12,"R",92,"R",0,"R",0,"R",0,"R",0,"A",
418603,"A",,"A",,"A",,"R",29,"R",1,"R",28,"R",22,"R",79,"R",22,"R",0,"R",22,"R",16,"R",73
418612,"A",,"A",,"A",,"R",10,"Z",0,"R",10,"R",9,"R",90,"Z",0,"Z",0,"Z",0,"Z",0,"A",
418676,"A",,"A",,"A",,"R",67,"Z",0,"R",67,"R",59,"R",88,"R",0,"R",0,"R",0,"R",0,"A",
418700,"A",,"A",,"A",,"R",150,"R",0,"R",150,"R",91,"R",61,"R",0,"R",0,"R",0,"R",0,"A",
418737,"A",,"A",,"A",,"R",145,"R",0,"R",145,"R",100,"R",69,"Z",0,"Z",0,"Z",0,"Z",0,"A",
418755,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",49,"R",59,"R",0,"R",0,"R",0,"R",0,"A",
418764,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",7,"R",78,"R",0,"R",0,"R",0,"R",0,"A",
418773,"A",,"A",,"A",,"R",1509,"Z",0,"R",1509,"R",311,"R",21,"R",1027,"Z",0,"R",1027,"R",209,"R",20
418782,"R",147,"C",147,"C",100,"R",141,"R",0,"R",141,"R",97,"R",69,"R",0,"R",0,"R",0,"R",0,"A",
418791,"A",,"A",,"A",,"R",21,"R",1,"R",20,"R",17,"R",85,"R",0,"R",0,"R",0,"R",0,"A",
418870,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",88,"R",73,"R",0,"Z",0,"R",0,"Z",0,"A",
418889,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",10,"R",67,"R",35,"R",0,"R",35,"R",29,"R",83
418898,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",24,"R",77,"R",0,"R",0,"R",0,"R",0,"A",
418904,"A",,"A",,"A",,"R",11,"Z",0,"R",11,"R",11,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
418913,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",10,"R",77,"Z",0,"Z",0,"Z",0,"Z",0,"A",
418968,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",19,"R",59,"R",152,"R",3,"R",149,"R",124,"R",83
419022,"A",,"A",,"A",,"R",284,"Z",0,"R",284,"R",216,"R",76,"R",6,"Z",0,"R",6,"R",5,"R",83
419031,"R",33,"R",33,"R",100,"R",27,"Z",0,"R",27,"R",27,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
419147,"A",,"A",,"A",,"R",23,"Z",0,"R",23,"R",20,"R",87,"R",5,"Z",0,"R",5,"R",5,"R",100
419156,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",27,"R",90,"R",0,"R",0,"R",0,"R",0,"A",
419183,"A",,"A",,"A",,"R",124,"R",0,"R",124,"R",104,"R",84,"R",0,"R",0,"R",0,"Z",0,"A",
419217,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
419226,"A",,"A",,"A",,"R",145,"R",0,"R",145,"R",79,"R",54,"R",0,"R",0,"R",0,"R",0,"A",
419235,"A",,"A",,"A",,"R",62,"R",4,"R",58,"R",43,"R",74,"R",0,"R",0,"R",0,"R",0,"A",
419244,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",52,"R",65,"R",68,"R",0,"R",68,"R",44,"R",65
419262,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",43,"R",86,"R",0,"R",0,"R",0,"R",0,"A",
419271,"A",,"A",,"A",,"R",3,"Z",0,"R",3,"R",2,"R",67,"R",13,"R",1,"R",12,"R",9,"R",75
419280,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",6,"R",100,"P",13,"P",0,"P",13,"P",13,"P",100
419314,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",12,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
419341,"R",33,"R",33,"R",100,"R",35,"Z",0,"R",35,"R",32,"R",91,"R",3,"Z",0,"R",3,"R",3,"R",100
419411,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",19,"R",76,"R",29,"R",0,"R",29,"R",18,"R",62
419420,"R",35,"R",47,"R",74,"R",32,"R",2,"R",30,"R",27,"R",90,"R",20,"R",1,"R",19,"R",18,"R",95
419439,"A",,"A",,"A",,"R",22,"Z",0,"R",22,"R",14,"R",64,"R",0,"R",0,"R",0,"R",0,"A",
419457,"R",0,"R",0,"A",,"R",3,"R",0,"R",3,"R",1,"R",33,"R",0,"R",0,"R",0,"R",0,"A",
419484,"R",27,"C",27,"C",100,"R",32,"R",0,"R",32,"R",22,"R",69,"R",0,"R",0,"R",0,"R",0,"A",
419509,"A",,"A",,"A",,"R",128,"R",0,"R",128,"R",49,"R",38,"Z",0,"Z",0,"Z",0,"Z",0,"A",
419572,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",0,"R",0,"R",20,"R",0,"R",20,"R",8,"R",40
419633,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",14,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"A",
419660,"A",,"A",,"A",,"R",556,"R",0,"R",556,"R",431,"R",78,"R",0,"R",0,"R",0,"R",0,"A",
419703,"R",271,"C",271,"C",100,"R",288,"R",0,"R",288,"R",184,"R",64,"Z",0,"Z",0,"Z",0,"Z",0,"A",
419712,"R",159,"C",159,"C",100,"R",191,"Z",0,"R",191,"R",149,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"A",
419721,"R",206,"C",206,"C",100,"R",245,"R",1,"R",244,"R",193,"R",79,"Z",0,"Z",0,"Z",0,"Z",0,"A",
420006,"R",52,"R",144,"R",36,"R",82,"Z",0,"R",82,"R",64,"R",78,"R",70,"Z",0,"R",70,"R",51,"R",73
420024,"A",,"A",,"A",,"R",64,"R",4,"R",60,"R",29,"R",48,"R",0,"R",0,"R",0,"R",0,"A",
420042,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",17,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"A",
420103,"A",,"A",,"A",,"R",70,"R",0,"R",70,"R",61,"R",87,"R",0,"R",0,"R",0,"Z",0,"A",
420130,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",42,"R",72,"R",8,"R",0,"R",8,"R",2,"R",25
420194,"A",,"A",,"A",,"R",311,"R",0,"R",311,"R",90,"R",29,"R",0,"R",0,"R",0,"R",0,"A",
420200,"A",,"A",,"A",,"R",56,"R",1,"R",55,"R",45,"R",82,"R",57,"R",1,"R",56,"R",44,"R",79
420255,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",59,"R",65,"R",0,"R",0,"R",0,"R",0,"A",
420307,"R",594,"R",1826,"R",33,"R",272,"R",5,"R",267,"R",84,"R",31,"R",165,"R",3,"R",162,"R",43,"R",27
420316,"R",144,"R",166,"R",87,"R",85,"R",0,"R",85,"R",29,"R",34,"R",26,"R",0,"R",26,"R",18,"R",69
420325,"R",19,"R",19,"R",100,"R",16,"Z",0,"R",16,"R",14,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"A",
420343,"A",,"A",,"A",,"R",274,"Z",0,"R",274,"R",187,"R",68,"R",0,"R",0,"R",0,"R",0,"A",
420352,"R",3,"R",23,"R",13,"R",5,"R",0,"R",5,"R",5,"R",100,"R",10,"R",0,"R",10,"R",7,"R",70
420398,"R",636,"R",2606,"R",24,"R",563,"Z",0,"R",563,"R",380,"R",67,"R",743,"Z",0,"R",743,"R",432,"R",58
420404,"R",131,"R",150,"R",87,"R",69,"R",1,"R",68,"R",32,"R",47,"R",12,"R",0,"R",12,"R",3,"R",25
420431,"R",81,"R",425,"R",19,"R",85,"R",0,"R",85,"R",55,"R",65,"R",85,"R",0,"R",85,"R",31,"R",36
420440,"R",153,"R",340,"R",45,"R",178,"R",0,"R",178,"R",76,"R",43,"R",237,"R",0,"R",237,"R",70,"R",30
420459,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",27,"R",100,"R",3,"R",0,"R",3,"R",3,"R",100
420468,"A",,"A",,"A",,"R",180,"R",0,"R",180,"R",144,"R",80,"R",140,"R",0,"R",140,"R",109,"R",78
420495,"A",,"A",,"A",,"R",519,"R",0,"R",519,"R",375,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"A",
420501,"A",,"A",,"A",,"R",214,"R",0,"R",214,"R",156,"R",73,"R",98,"R",0,"R",98,"R",60,"R",61
420538,"R",319,"R",777,"R",41,"R",193,"R",0,"R",193,"R",107,"R",55,"R",59,"R",0,"R",59,"R",19,"R",32
420556,"R",33,"R",160,"R",21,"R",40,"R",0,"R",40,"R",24,"R",60,"R",48,"R",0,"R",48,"R",12,"R",25
420608,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",31,"R",65,"R",1,"R",0,"R",1,"R",1,"R",100
420723,"R",6,"R",91,"R",7,"R",9,"R",0,"R",9,"R",4,"R",44,"R",69,"R",0,"R",69,"R",13,"R",19
420866,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
420981,"A",,"A",,"A",,"R",72,"Z",0,"R",72,"R",59,"R",82,"Z",0,"Z",0,"Z",0,"Z",0,"A",
421009,"A",,"A",,"A",,"R",152,"R",0,"R",152,"R",46,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"A",
421018,"A",,"A",,"A",,"R",214,"R",0,"R",214,"R",55,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"A",
421513,"R",106,"R",106,"R",100,"R",206,"R",4,"R",202,"R",136,"R",67,"R",0,"R",0,"R",0,"R",0,"A",
421540,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",20,"R",63,"R",28,"R",0,"R",28,"R",12,"R",43
421559,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",16,"R",59,"R",7,"R",0,"R",7,"R",1,"R",14
421586,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",27,"R",90,"R",0,"R",0,"R",0,"Z",0,"A",
421610,"A",,"A",,"A",,"R",2,"Z",0,"R",2,"R",2,"R",100,"R",8,"Z",0,"R",8,"R",7,"R",88
421647,"A",,"A",,"A",,"R",321,"R",151,"R",170,"R",65,"R",38,"R",82,"R",10,"R",72,"R",22,"R",31
421665,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",4,"R",44,"R",10,"R",0,"R",10,"R",2,"R",20
421708,"A",,"A",,"A",,"R",133,"R",20,"R",113,"R",92,"R",81,"Z",0,"R",0,"R",0,"Z",0,"A",
421717,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",16,"R",80,"R",0,"R",0,"R",0,"R",0,"A",
421771,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",22,"R",76,"R",0,"R",0,"R",0,"R",0,"A",
421832,"R",126,"R",126,"R",100,"R",285,"R",6,"R",279,"R",205,"R",73,"R",2,"Z",0,"R",2,"R",2,"R",100
421841,"R",118,"R",121,"R",98,"R",92,"R",0,"R",92,"R",59,"R",64,"R",0,"R",0,"R",0,"R",0,"A",
421878,"A",,"A",,"A",,"R",63,"R",2,"R",61,"R",49,"R",80,"R",32,"R",0,"R",32,"R",26,"R",81
421896,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",96,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
422020,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",17,"R",68,"R",0,"R",0,"R",0,"R",0,"A",
422695,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",7,"R",70,"R",0,"R",0,"R",0,"R",0,"A",
422835,"A",,"A",,"A",,"R",11,"Z",0,"R",11,"R",10,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"A",
423397,"A",,"A",,"A",,"R",46,"Z",0,"R",46,"R",36,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"A",
423412,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",25,"R",93,"R",2,"R",0,"R",2,"R",2,"R",100
423476,"R",60,"R",127,"R",47,"R",66,"Z",0,"R",66,"R",19,"R",29,"R",10,"Z",0,"R",10,"R",1,"R",10
423652,"R",31,"R",285,"R",11,"R",18,"Z",0,"R",18,"R",9,"R",50,"R",55,"Z",0,"R",55,"R",20,"R",36
423670,"R",18,"R",196,"R",9,"R",24,"R",0,"R",24,"R",10,"R",42,"R",5,"R",0,"R",5,"R",2,"R",40
423980,"A",,"A",,"A",,"R",349,"R",2,"R",347,"R",279,"R",80,"R",21,"R",0,"R",21,"R",21,"R",100
424008,"A",,"A",,"A",,"R",13,"Z",0,"R",13,"R",13,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
424424,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",58,"R",94,"R",15,"R",0,"R",15,"R",0,"R",0
425250,"A",,"A",,"A",,"R",16,"Z",0,"R",16,"R",11,"R",69,"R",17,"Z",0,"R",17,"R",11,"R",65
425296,"R",0,"R",0,"A",,"R",76,"R",0,"R",76,"R",42,"R",55,"R",70,"R",0,"R",70,"R",11,"R",16
425889,"A",,"A",,"A",,"R",85,"Z",0,"R",85,"R",63,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"A",
425986,"R",34,"C",44,"C",77,"R",46,"R",0,"R",46,"R",25,"R",54,"R",2,"R",0,"R",2,"R",2,"R",100
426314,"R",42,"R",1954,"R",2,"R",24,"R",0,"R",24,"R",16,"R",67,"R",187,"R",0,"R",187,"R",71,"R",38
427025,"A",,"A",,"A",,"R",185,"R",0,"R",185,"R",148,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"A",
427308,"A",,"A",,"A",,"R",117,"R",0,"R",117,"R",78,"R",67,"R",0,"R",0,"R",0,"R",0,"A",
427663,"R",52,"R",81,"R",64,"R",55,"R",3,"R",52,"R",33,"R",63,"R",5,"R",0,"R",5,"R",0,"R",0
427894,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"R",21,"R",0,"R",21,"R",16,"R",76
427919,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",14,"R",70,"R",16,"R",0,"R",16,"R",8,"R",50
427973,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",19,"R",54,"R",0,"R",0,"R",0,"R",0,"A",
427982,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",22,"R",51,"R",0,"R",0,"R",0,"R",0,"A",
427991,"A",,"A",,"A",,"R",159,"R",0,"R",159,"R",37,"R",23,"R",96,"R",0,"R",96,"R",16,"R",17
428000,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
428019,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",12,"R",100,"R",4,"R",0,"R",4,"R",3,"R",75
428055,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",46,"R",79,"R",0,"R",0,"R",0,"R",0,"A",
428073,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",6,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
428125,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",13,"R",21,"R",0,"R",0,"R",0,"R",0,"A",
428143,"A",,"A",,"A",,"R",64,"Z",0,"R",64,"R",53,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"A",
428170,"R",336,"R",457,"R",74,"R",483,"R",0,"R",483,"R",314,"R",65,"R",71,"R",0,"R",71,"R",57,"R",80
428268,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
428286,"R",253,"R",383,"R",66,"R",194,"R",0,"R",194,"R",142,"R",73,"R",39,"R",0,"R",39,"R",16,"R",41
428329,"R",40,"R",40,"R",100,"R",45,"R",0,"R",45,"R",33,"R",73,"R",0,"Z",0,"R",0,"Z",0,"A",
428392,"R",214,"R",457,"R",47,"R",78,"Z",0,"R",78,"R",22,"R",28,"R",190,"Z",0,"R",190,"R",70,"R",37
428444,"R",244,"R",346,"R",71,"R",287,"R",0,"R",287,"R",180,"R",63,"R",33,"R",0,"R",33,"R",14,"R",42
429128,"R",3,"R",137,"R",2,"R",2,"Z",0,"R",2,"R",1,"R",50,"R",92,"Z",0,"R",92,"R",36,"R",39
429599,"R",153,"R",194,"R",79,"R",105,"R",2,"R",103,"R",55,"R",53,"R",12,"R",0,"R",12,"R",4,"R",33
430050,"A",,"A",,"A",,"R",115,"R",2,"R",113,"R",56,"R",50,"R",0,"R",0,"R",0,"R",0,"A",
430087,"R",25,"R",144,"R",17,"R",44,"R",0,"R",44,"R",42,"R",95,"R",42,"R",0,"R",42,"R",37,"R",88
430096,"A",,"A",,"A",,"R",90,"R",4,"R",86,"R",54,"R",63,"R",42,"R",3,"R",39,"R",22,"R",56
430102,"R",0,"R",10,"R",0,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",
430148,"R",113,"R",135,"R",84,"R",82,"R",0,"R",82,"R",35,"R",43,"R",27,"R",0,"R",27,"R",8,"R",30
430157,"R",27,"R",65,"R",42,"R",47,"R",0,"R",47,"R",40,"R",85,"R",0,"R",0,"R",0,"R",0,"A",
430166,"R",45,"R",100,"R",45,"R",40,"R",0,"R",40,"R",30,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
430175,"A",,"A",,"A",,"R",163,"Z",0,"R",163,"R",158,"R",97,"Z",0,"Z",0,"Z",0,"Z",0,"A",
430218,"A",,"A",,"A",,"R",45,"Z",0,"R",45,"R",29,"R",64,"R",14,"Z",0,"R",14,"R",12,"R",86
430227,"A",,"A",,"A",,"R",41,"Z",0,"R",41,"R",25,"R",61,"R",13,"Z",0,"R",13,"R",7,"R",54
430245,"A",,"A",,"A",,"R",122,"Z",0,"R",122,"R",63,"R",52,"Z",0,"Z",0,"Z",0,"Z",0,"A",
430263,"R",104,"R",125,"R",83,"R",49,"R",1,"R",48,"R",18,"R",38,"R",6,"R",0,"R",6,"R",3,"R",50
430342,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",41,"R",93,"R",0,"R",0,"R",0,"R",0,"A",
430351,"R",66,"R",77,"R",86,"R",79,"R",4,"R",75,"R",52,"R",69,"R",9,"R",0,"R",9,"R",0,"R",0
430360,"R",58,"R",68,"R",85,"R",51,"R",0,"R",51,"R",31,"R",61,"R",21,"R",1,"R",20,"R",12,"R",60
430379,"R",139,"R",170,"R",82,"R",181,"R",8,"R",173,"R",67,"R",39,"R",40,"R",2,"R",38,"R",10,"R",26
430388,"R",88,"R",114,"R",77,"R",102,"R",2,"R",100,"R",58,"R",58,"R",6,"R",0,"R",6,"R",3,"R",50
430403,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",17,"R",71,"R",11,"R",0,"R",11,"R",10,"R",91
430421,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",58,"R",53,"R",0,"R",0,"R",0,"R",0,"A",
430485,"R",47,"R",48,"R",98,"R",25,"R",0,"R",25,"R",25,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
430500,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",0,"R",1,"R",1,"R",100
430795,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",47,"R",92,"R",1,"R",0,"R",1,"R",1,"R",100
430810,"R",114,"R",160,"R",71,"R",85,"R",0,"R",85,"R",69,"R",81,"R",5,"R",0,"R",5,"R",0,"R",0
430847,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",4,"R",67,"R",1,"R",0,"R",1,"R",1,"R",100
430883,"R",22,"R",33,"R",67,"R",31,"R",0,"R",31,"R",22,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
430908,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",18,"R",67,"Z",0,"Z",0,"Z",0,"Z",0,"A",
430917,"A",,"A",,"A",,"R",24,"R",1,"R",23,"R",7,"R",30,"R",0,"R",0,"R",0,"R",0,"A",
430935,"R",106,"R",166,"R",64,"R",104,"R",0,"R",104,"R",59,"R",57,"R",4,"R",0,"R",4,"R",2,"R",50
430971,"A",,"A",,"A",,"R",54,"Z",0,"R",54,"R",54,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
430999,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",14,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
431017,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",8,"R",15,"R",11,"R",0,"R",11,"R",2,"R",18
431026,"A",,"A",,"A",,"R",337,"R",8,"R",329,"R",256,"R",78,"R",140,"R",7,"R",133,"R",94,"R",71
431071,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",20,"R",77,"R",11,"R",0,"R",11,"R",9,"R",82
431099,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",23,"R",88,"R",14,"R",0,"R",14,"R",14,"R",100
431105,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",3,"R",21,"R",36,"R",0,"R",36,"R",21,"R",58
431123,"R",265,"R",265,"R",100,"R",552,"R",5,"R",547,"R",155,"R",28,"R",0,"R",0,"R",0,"R",0,"A",
431141,"A",,"A",,"A",,"R",1260,"R",9,"R",1251,"R",1090,"R",87,"Z",0,"Z",0,"Z",0,"Z",0,"A",
431169,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",38,"R",90,"Z",0,"Z",0,"Z",0,"Z",0,"A",
431196,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",51,"R",91,"R",0,"R",0,"R",0,"R",0,"A",
431266,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",59,"Z",0,"R",59,"R",25,"R",42
431275,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",33,"R",83,"R",29,"R",0,"R",29,"R",24,"R",83
431284,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",22,"R",92,"R",23,"R",0,"R",23,"R",15,"R",65
431309,"R",480,"R",480,"R",100,"R",300,"R",0,"R",300,"R",216,"R",72,"R",0,"R",0,"R",0,"R",0,"A",
431558,"A",,"A",,"A",,"R",210,"Z",0,"R",210,"R",156,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"A",
431600,"R",23,"R",23,"R",100,"R",20,"R",0,"R",20,"R",8,"R",40,"R",0,"R",0,"R",0,"R",0,"A",
431637,"A",,"A",,"A",,"R",60,"R",0,"R",60,"R",39,"R",65,"R",95,"R",0,"R",95,"R",55,"R",58
431664,"A",,"A",,"A",,"R",54,"Z",0,"R",54,"R",45,"R",83,"R",24,"Z",0,"R",24,"R",18,"R",75
431691,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",38,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
431716,"A",,"A",,"A",,"R",272,"Z",0,"R",272,"R",208,"R",76,"Z",0,"Z",0,"Z",0,"Z",0,"A",
431770,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",23,"R",92,"R",39,"R",0,"R",39,"R",35,"R",90
431877,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",23,"R",77,"R",17,"R",0,"R",17,"R",12,"R",71
431886,"A",,"A",,"A",,"R",250,"R",0,"R",250,"R",198,"R",79,"R",46,"R",0,"R",46,"R",0,"R",0
431929,"R",39,"R",39,"R",100,"R",49,"R",0,"R",49,"R",42,"R",86,"R",0,"R",0,"R",0,"R",0,"A",
431956,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",8,"R",89,"R",0,"R",0,"R",0,"R",0,"A",
431965,"A",,"A",,"A",,"R",22,"Z",0,"R",22,"R",17,"R",77,"Z",0,"Z",0,"Z",0,"Z",0,"A",
431983,"R",27,"R",29,"R",93,"R",25,"Z",0,"R",25,"R",23,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"A",
432074,"A",,"A",,"A",,"R",34,"Z",0,"R",34,"R",21,"R",62,"R",10,"Z",0,"R",10,"R",4,"R",40
432117,"A",,"A",,"A",,"P",10,"P",0,"P",10,"P",2,"P",20,"R",4,"Z",0,"R",4,"R",4,"R",100
432199,"R",198,"R",377,"R",53,"R",123,"Z",0,"R",123,"R",37,"R",30,"R",36,"Z",0,"R",36,"R",5,"R",14
432214,"R",25,"R",124,"R",20,"R",13,"Z",0,"R",13,"R",5,"R",38,"R",28,"Z",0,"R",28,"R",6,"R",21
432223,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",4,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"A",
432232,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",24,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"A",
432241,"A",,"A",,"A",,"R",82,"R",0,"R",82,"R",39,"R",48,"Z",0,"Z",0,"Z",0,"Z",0,"A",
432269,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",27,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
432302,"A",,"A",,"A",,"R",185,"R",1,"R",184,"R",141,"R",77,"R",35,"R",0,"R",35,"R",3,"R",9
432384,"A",,"A",,"A",,"R",263,"R",0,"R",263,"R",227,"R",86,"R",0,"R",0,"R",0,"R",0,"A",
432524,"R",109,"R",112,"R",97,"R",102,"Z",0,"R",102,"R",74,"R",73,"R",1,"Z",0,"R",1,"R",1,"R",100
432533,"R",512,"R",717,"R",71,"R",349,"R",0,"R",349,"R",192,"R",55,"R",68,"Z",0,"R",68,"R",30,"R",44
433004,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",24,"R",71,"R",29,"R",0,"R",29,"R",25,"R",86
