UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4NC200,L4NC200,XL4GR200,L4GR200 
447591,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",164,"R",0,"R",164,"R",0,"R",0,"R",106,"R",65,"R",9,"R",155,"R",3,"R",109,"R",70
447625,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",1,"R",7,"R",2,"R",14,"R",0,"R",14,"R",0,"R",2,"R",14
447634,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",479,"R",4,"R",475,"R",203,"R",43,"R",319,"R",67,"R",4,"R",471,"R",10,"R",329,"R",70
447704,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",71,"R",1,"R",70,"R",12,"R",17,"R",13,"R",19,"R",0,"R",70,"R",0,"R",13,"R",19
447722,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",18,"R",69,"R",20,"R",77,"R",0,"R",26,"R",2,"R",22,"R",85
447731,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",21,"R",34,"R",49,"R",79,"Z",0,"R",62,"R",4,"R",53,"R",85
447759,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",148,"R",0,"R",148,"R",4,"R",3,"R",93,"R",63,"R",0,"R",148,"R",18,"R",111,"R",75
447768,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",395,"R",0,"R",395,"R",306,"R",77,"R",306,"R",77,"R",0,"R",395,"R",0,"R",306,"R",77
447777,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",162,"R",10,"R",152,"R",142,"R",93,"R",142,"R",93,"R",0,"R",152,"R",10,"R",152,"R",100
447795,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",32,"R",86,"R",35,"R",95,"R",0,"R",37,"R",1,"R",36,"R",97
447810,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",209,"R",1,"R",208,"R",122,"R",59,"R",145,"R",70,"R",0,"R",208,"R",0,"R",145,"R",70
447829,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",1,"R",2,"R",19,"R",40,"R",0,"R",47,"R",2,"R",21,"R",45
447838,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",6,"R",50,"R",6,"R",50,"R",0,"R",12,"R",1,"R",7,"R",58
447847,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",8,"R",24,"R",24,"R",71,"R",0,"R",34,"R",3,"R",27,"R",79
447856,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",9,"R",82,"R",9,"R",82,"R",0,"R",11,"R",1,"R",10,"R",91
447865,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33,"R",5,"R",28,"R",26,"R",93,"R",26,"R",93,"R",0,"R",28,"R",0,"R",26,"R",93
447874,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",76,"R",0,"R",76,"R",69,"R",91,"R",69,"R",91,"R",0,"R",76,"R",0,"R",69,"R",91
447883,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",116,"R",0,"R",116,"R",15,"R",13,"R",85,"R",73,"R",0,"R",116,"R",2,"R",87,"R",75
447892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",45,"R",0,"R",45,"R",7,"R",16,"R",22,"R",49,"R",0,"R",45,"R",12,"R",34,"R",76
447908,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",17,"R",81,"R",17,"R",81,"R",0,"R",21,"R",0,"R",17,"R",81
447917,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",30,"R",65,"R",32,"R",70,"R",0,"R",46,"R",0,"R",32,"R",70
447935,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",23,"R",68,"R",26,"R",76,"R",0,"R",34,"R",1,"R",27,"R",79
447962,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",78,"R",0,"R",78,"R",0,"R",0,"R",53,"R",68,"R",0,"R",78,"R",3,"R",56,"R",72
447971,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",48,"R",73,"R",48,"R",73,"R",0,"R",66,"R",2,"R",50,"R",76
447980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",30,"R",68,"R",30,"R",68,"R",0,"R",44,"R",5,"R",35,"R",80
448008,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",2,"R",10,"R",17,"R",81,"R",0,"R",21,"R",0,"R",17,"R",81
448017,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",15,"R",83,"R",15,"R",83,"R",0,"R",18,"R",0,"R",15,"R",83
448026,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",36,"R",64,"R",50,"R",89,"R",0,"R",56,"R",0,"R",50,"R",89
448035,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",3,"R",17,"R",14,"R",78,"R",0,"R",18,"R",0,"R",14,"R",78
448044,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",6,"R",60,"R",6,"R",60,"R",0,"R",10,"R",0,"R",6,"R",60
448053,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",104,"R",0,"R",104,"R",95,"R",91,"R",95,"R",91,"R",0,"R",104,"R",3,"R",98,"R",94
448071,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",167,"R",0,"R",167,"R",167,"R",100,"R",167,"R",100,"R",0,"R",167,"R",0,"R",167,"R",100
448080,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",5,"R",16,"R",7,"R",22,"R",0,"R",32,"R",2,"R",9,"R",28
448099,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",4,"R",31,"R",4,"R",31,"Z",0,"R",13,"R",1,"R",5,"R",38
448105,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",27,"R",57,"R",30,"R",64,"R",0,"R",47,"R",0,"R",30,"R",64
448114,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",766,"R",0,"R",766,"R",147,"R",19,"R",528,"R",69,"R",10,"R",756,"R",3,"R",531,"R",70
448123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",79,"R",0,"R",79,"R",0,"R",0,"R",53,"R",67,"R",0,"R",79,"R",1,"R",54,"R",68
448141,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",60,"R",1,"R",59,"R",34,"R",58,"R",39,"R",66,"R",0,"R",59,"R",7,"R",46,"R",78
448150,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",174,"R",0,"R",174,"R",90,"R",52,"R",100,"R",57,"R",0,"R",174,"R",1,"R",101,"R",58
448196,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",179,"R",0,"R",179,"R",142,"R",79,"R",142,"R",79,"R",0,"R",179,"R",5,"R",147,"R",82
448202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",36,"R",64,"R",49,"R",88,"Z",0,"R",56,"R",2,"R",51,"R",91
448211,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",182,"R",0,"R",182,"R",45,"R",25,"R",45,"R",25,"R",0,"R",182,"R",2,"R",47,"R",26
448220,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",11,"R",79,"R",11,"R",79,"R",0,"R",14,"R",3,"R",14,"R",100
448248,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",10,"R",100,"R",10,"R",100,"R",0,"R",10,"R",0,"R",10,"R",100
448257,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",12,"R",46,"R",25,"R",96,"R",0,"R",26,"R",1,"R",26,"R",100
448266,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"R",8,"R",100,"R",0,"R",8,"R",0,"R",8,"R",100
448275,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",1,"R",34,"R",23,"R",68,"R",24,"R",71,"R",0,"R",34,"R",1,"R",25,"R",74
448284,"R",2,"R",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
448309,"R",27,"R",0,"R",27,"Z",0,"R",0,"R",11,"R",41,"R",0,"R",27,"R",1,"R",12,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
448354,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",82,"R",1,"R",81,"R",72,"R",89,"R",72,"R",89,"R",0,"R",81,"R",0,"R",72,"R",89
448363,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",104,"R",0,"R",104,"R",40,"R",38,"R",40,"R",38,"R",0,"R",104,"R",0,"R",40,"R",38
448372,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",23,"R",42,"R",24,"R",44,"R",0,"R",55,"R",0,"R",24,"R",44
448406,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",292,"R",0,"R",292,"R",0,"R",0,"R",218,"R",75,"R",0,"R",292,"R",0,"R",218,"R",75
448415,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",81,"R",0,"R",81,"R",34,"R",42,"R",49,"R",60,"Z",0,"R",81,"R",2,"R",51,"R",63
448424,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",0,"R",0,"R",42,"R",84,"R",0,"R",50,"R",0,"R",42,"R",84
448433,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1822,"R",1,"R",1821,"R",524,"R",29,"R",1262,"R",69,"R",0,"R",1821,"R",0,"R",1262,"R",69
448460,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",3,"R",13,"R",6,"R",25,"R",0,"R",24,"R",0,"R",6,"R",25
448594,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",265,"R",0,"R",265,"R",16,"R",6,"R",63,"R",24,"R",0,"R",265,"R",0,"R",63,"R",24
448600,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",4,"R",29,"R",4,"R",29,"R",0,"R",14,"R",1,"R",5,"R",36
448619,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",10,"R",100,"R",10,"R",100,"R",0,"R",10,"R",0,"R",10,"R",100
448646,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",190,"R",0,"R",190,"R",120,"R",63,"R",130,"R",68,"R",0,"R",190,"R",0,"R",130,"R",68
448655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",739,"R",0,"R",739,"R",279,"R",38,"R",294,"R",40,"R",2,"R",737,"R",33,"R",327,"R",44
448664,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",30,"R",33,"R",30,"R",33,"R",0,"R",91,"R",1,"R",31,"R",34
448707,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",349,"R",0,"R",349,"R",214,"R",61,"R",214,"R",61,"R",0,"R",349,"R",0,"R",214,"R",61
448716,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",441,"R",0,"R",441,"R",262,"R",59,"R",262,"R",59,"R",0,"R",441,"R",0,"R",262,"R",59
448752,"R",21,"R",0,"R",21,"R",21,"R",100,"R",21,"R",100,"R",0,"R",21,"R",0,"R",21,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
448761,"R",33,"R",0,"R",33,"R",12,"R",36,"R",12,"R",36,"R",0,"R",33,"R",0,"R",12,"R",36,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
448770,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",213,"R",3,"R",210,"R",111,"R",53,"R",111,"R",53,"R",0,"R",210,"R",1,"R",112,"R",53
448789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",38,"R",42,"R",38,"R",42,"R",4,"R",87,"R",15,"R",53,"R",61
448798,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",124,"R",0,"R",124,"R",4,"R",3,"R",61,"R",49,"R",0,"R",124,"R",0,"R",61,"R",49
448859,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",23,"R",77,"R",25,"R",83,"R",0,"R",30,"R",0,"R",25,"R",83
448895,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",356,"R",0,"R",356,"R",115,"R",32,"R",199,"R",56,"Z",0,"R",356,"R",2,"R",201,"R",56
448965,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",2,"R",10,"R",5,"R",25,"R",0,"R",20,"R",0,"R",5,"R",25
448974,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",284,"R",0,"R",284,"R",150,"R",53,"R",168,"R",59,"R",0,"R",284,"R",0,"R",168,"R",59
448983,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",416,"R",0,"R",416,"R",197,"R",47,"R",227,"R",55,"R",0,"R",416,"R",0,"R",227,"R",55
449074,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",327,"R",0,"R",327,"R",218,"R",67,"R",242,"R",74,"R",1,"R",326,"R",3,"R",245,"R",75
449083,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46,"R",0,"R",46,"Z",0,"R",0,"R",37,"R",80,"R",0,"R",46,"R",0,"R",37,"R",80
449092,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",31,"R",78,"R",34,"R",85,"R",0,"R",40,"R",0,"R",34,"R",85
449117,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",72,"R",0,"R",72,"R",27,"R",38,"R",27,"R",38,"R",0,"R",72,"R",0,"R",27,"R",38
449126,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",3,"R",10,"R",5,"R",16,"R",0,"R",31,"R",0,"R",5,"R",16
449135,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",254,"R",1,"R",253,"R",198,"R",78,"R",198,"R",78,"R",0,"R",253,"R",0,"R",198,"R",78
449144,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",251,"R",2,"R",249,"R",195,"R",78,"R",195,"R",78,"R",0,"R",249,"R",0,"R",195,"R",78
449153,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",235,"R",1,"R",234,"R",185,"R",79,"R",185,"R",79,"R",0,"R",234,"R",0,"R",185,"R",79
449162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",70,"R",0,"R",70,"R",0,"R",0,"R",30,"R",43,"R",0,"R",70,"R",5,"R",35,"R",50
449171,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",0,"R",0,"R",21,"R",57,"R",0,"R",37,"R",3,"R",24,"R",65
449180,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",0,"R",0,"R",30,"R",45,"R",0,"R",67,"R",2,"R",32,"R",48
449199,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",0,"R",0,"R",34,"R",52,"R",0,"R",65,"R",2,"R",36,"R",55
449205,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",0,"R",0,"R",26,"R",53,"R",0,"R",49,"R",2,"R",28,"R",57
449214,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",0,"R",0,"R",27,"R",61,"R",0,"R",44,"R",0,"R",27,"R",61
449223,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",82,"R",1,"R",81,"R",0,"R",0,"R",36,"R",44,"R",0,"R",81,"R",0,"R",36,"R",44
449232,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",0,"R",0,"R",40,"R",54,"R",0,"R",74,"R",4,"R",44,"R",59
449241,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",54,"R",0,"R",54,"R",0,"R",0,"R",22,"R",41,"R",0,"R",54,"R",1,"R",23,"R",43
449250,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",459,"R",0,"R",459,"R",309,"R",67,"R",365,"R",80,"R",2,"R",457,"R",24,"R",389,"R",85
449269,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",158,"R",0,"R",158,"R",86,"R",54,"R",96,"R",61,"R",0,"R",158,"R",0,"R",96,"R",61
449278,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",764,"R",0,"R",764,"R",148,"R",19,"R",392,"R",51,"R",0,"R",764,"R",25,"R",417,"R",55
449302,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",54,"R",0,"R",54,"R",26,"R",48,"R",33,"R",61,"R",0,"R",54,"R",6,"R",39,"R",72
449311,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",124,"R",0,"R",124,"R",93,"R",75,"R",93,"R",75,"R",0,"R",124,"R",4,"R",97,"R",78
449320,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",454,"R",0,"R",454,"R",35,"R",8,"R",309,"R",68,"R",0,"R",454,"R",2,"R",311,"R",69
449357,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",10,"R",77,"R",10,"R",77,"R",0,"R",13,"R",0,"R",10,"R",77
449366,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",693,"R",0,"R",693,"R",574,"R",83,"R",624,"R",90,"R",0,"R",693,"R",0,"R",624,"R",90
449375,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",167,"R",1,"R",166,"R",74,"R",45,"R",134,"R",81,"R",0,"R",166,"R",2,"R",136,"R",82
449384,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",56,"R",89,"R",56,"R",89,"R",0,"R",63,"R",0,"R",56,"R",89
449393,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",37,"R",73,"R",37,"R",73,"R",0,"R",51,"R",0,"R",37,"R",73
449418,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",29,"R",74,"R",29,"R",74,"R",0,"R",39,"R",0,"R",29,"R",74
449436,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",20,"R",91,"R",20,"R",91,"R",0,"R",22,"R",0,"R",20,"R",91
449445,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",87,"R",0,"R",87,"R",53,"R",61,"R",81,"R",93,"R",0,"R",87,"R",6,"R",87,"R",100
449454,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",25,"R",61,"R",25,"R",61,"R",0,"R",41,"R",6,"R",31,"R",76
449463,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",1,"R",5,"R",19,"R",90,"R",0,"R",21,"R",0,"R",19,"R",90
449472,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",45,"R",0,"R",45,"R",14,"R",31,"R",42,"R",93,"R",0,"R",45,"R",0,"R",42,"R",93
449490,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132,"R",0,"R",132,"R",15,"R",11,"R",102,"R",77,"R",0,"R",132,"R",19,"R",121,"R",92
449506,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",47,"R",98,"R",47,"R",98,"R",0,"R",48,"R",1,"R",48,"R",100
449515,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",0,"R",0,"R",67,"R",100,"R",0,"R",67,"R",0,"R",67,"R",100
449524,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",70,"R",0,"R",70,"R",54,"R",77,"R",54,"R",77,"R",0,"R",70,"R",0,"R",54,"R",77
449533,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",25,"R",63,"R",25,"R",63,"R",0,"R",40,"R",0,"R",25,"R",63
449597,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",6,"R",26,"R",8,"R",35,"R",0,"R",23,"R",0,"R",8,"R",35
449603,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",57,"R",0,"R",57,"R",2,"R",4,"R",55,"R",96,"R",0,"R",57,"R",0,"R",55,"R",96
449612,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",36,"R",69,"R",45,"R",87,"R",0,"R",52,"R",0,"R",45,"R",87
449667,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",28,"R",85,"R",28,"R",85,"R",0,"R",33,"R",0,"R",28,"R",85
449685,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",208,"R",0,"R",208,"R",176,"R",85,"R",188,"R",90,"R",0,"R",208,"R",0,"R",188,"R",90
449694,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",491,"R",0,"R",491,"R",408,"R",83,"R",473,"R",96,"R",0,"R",491,"R",7,"R",480,"R",98
449700,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",351,"R",0,"R",351,"R",196,"R",56,"R",240,"R",68,"R",0,"R",351,"R",0,"R",240,"R",68
449719,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",29,"R",85,"R",31,"R",91,"R",0,"R",34,"R",0,"R",31,"R",91
