UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4NC200,L4NC200,XL4GR200,L4GR200 
106245,"R",710,"R",7,"R",703,"R",57,"R",8,"R",131,"R",19,"Z",0,"R",703,"R",39,"R",170,"R",24,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106281,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",0,"R",0,"R",10,"R",59,"R",0,"R",17,"R",0,"R",10,"R",59
106306,"R",64,"R",0,"R",64,"R",1,"R",2,"R",4,"R",6,"R",0,"R",64,"R",2,"R",6,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106315,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",21,"R",40,"R",27,"R",52,"Z",0,"R",52,"Z",0,"R",27,"R",52
106324,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",40,"R",73,"R",40,"R",73,"R",1,"R",54,"R",7,"R",47,"R",87
106342,"R",129,"R",0,"R",129,"R",68,"R",53,"R",71,"R",55,"R",0,"R",129,"R",0,"R",71,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106351,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",1,"R",49,"R",1,"R",2,"R",40,"R",82,"R",0,"R",49,"R",0,"R",40,"R",82
106360,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",84,"R",6,"R",78,"R",0,"R",0,"R",2,"R",3,"R",0,"R",78,"R",11,"R",13,"R",17
106397,"R",2201,"R",11,"R",2190,"R",718,"R",33,"R",1270,"R",58,"R",0,"R",2190,"R",81,"R",1351,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106412,"R",703,"R",4,"R",699,"R",97,"R",14,"R",230,"R",33,"R",0,"R",699,"R",30,"R",260,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106449,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",755,"R",0,"R",755,"R",148,"R",20,"R",242,"R",32,"R",0,"R",755,"R",34,"R",276,"R",37
106458,"R",1607,"R",13,"R",1594,"R",309,"R",19,"R",597,"R",37,"R",0,"R",1594,"R",69,"R",666,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106467,"R",1198,"R",3,"R",1195,"R",235,"R",20,"R",460,"R",38,"R",6,"R",1189,"R",38,"R",498,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106485,"R",455,"R",2,"R",453,"R",51,"R",11,"R",111,"R",25,"R",1,"R",452,"R",13,"R",124,"R",27,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106494,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",2,"R",92,"R",8,"R",9,"R",8,"R",9,"R",0,"R",92,"R",47,"R",55,"R",60
106546,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",0,"R",0,"R",25,"R",66,"R",0,"R",38,"R",0,"R",25,"R",66
106607,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",18,"R",95,"R",18,"R",95,"R",0,"R",19,"R",0,"R",18,"R",95
106625,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",311,"R",0,"R",311,"R",34,"R",11,"R",73,"R",23,"R",0,"R",311,"R",50,"R",123,"R",40
106704,"R",1668,"R",0,"R",1668,"R",367,"R",22,"R",708,"R",42,"R",0,"R",1668,"R",37,"R",745,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106713,"R",32,"R",3,"R",29,"R",11,"R",38,"R",19,"R",66,"R",0,"R",29,"Z",0,"R",19,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
106795,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",100,"R",0,"R",100,"R",7,"R",7,"R",26,"R",26,"R",0,"R",100,"R",8,"R",34,"R",34
106829,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",102,"R",0,"R",102,"R",29,"R",28,"R",29,"R",28,"R",0,"R",102,"R",0,"R",29,"R",28
106838,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",7,"R",39,"R",11,"R",61,"R",0,"R",18,"R",0,"R",11,"R",61
106883,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",232,"R",0,"R",232,"R",20,"R",9,"R",42,"R",18,"Z",0,"R",232,"R",10,"R",52,"R",22
106892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",366,"R",0,"R",366,"R",0,"R",0,"R",156,"R",43,"R",0,"R",366,"R",6,"R",162,"R",44
106980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",286,"R",0,"R",286,"R",49,"R",17,"R",77,"R",27,"R",0,"R",286,"R",19,"R",96,"R",34
106999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",142,"R",0,"R",142,"R",6,"R",4,"R",28,"R",20,"Z",0,"R",142,"R",8,"R",36,"R",25
107044,"R",982,"R",3,"R",979,"R",365,"R",37,"R",592,"R",60,"R",0,"R",979,"R",15,"R",607,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107071,"R",479,"R",1,"R",478,"R",78,"R",16,"R",156,"R",33,"R",8,"R",470,"R",42,"R",198,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107080,"R",279,"R",0,"R",279,"R",157,"R",56,"R",183,"R",66,"R",0,"R",279,"R",4,"R",187,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107099,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",19,"R",40,"R",20,"R",42,"R",0,"R",48,"R",20,"R",40,"R",83
107123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",0,"R",0,"R",55,"R",83,"R",0,"R",66,"R",11,"R",66,"R",100
107141,"R",241,"R",0,"R",241,"R",132,"R",55,"R",171,"R",71,"R",0,"R",241,"R",0,"R",171,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107211,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",1,"R",3,"R",23,"R",58,"R",0,"R",40,"R",17,"R",40,"R",100
107220,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",24,"R",29,"R",56,"R",67,"R",0,"R",83,"R",9,"R",65,"R",78
107275,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",0,"R",0,"R",12,"R",75,"R",0,"R",16,"R",0,"R",12,"R",75
107293,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"R",8,"R",100,"R",0,"R",8,"R",0,"R",8,"R",100
107318,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",128,"R",2,"R",126,"R",8,"R",6,"R",12,"R",10,"R",0,"R",126,"R",6,"R",18,"R",14
107327,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",333,"R",0,"R",333,"R",36,"R",11,"R",68,"R",20,"R",0,"R",333,"R",12,"R",80,"R",24
107363,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",39,"R",1,"R",38,"Z",0,"R",0,"R",6,"R",16,"R",0,"R",38,"R",32,"R",38,"R",100
107442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",57,"R",0,"R",57,"R",0,"R",0,"R",40,"R",70,"R",0,"R",57,"R",1,"R",41,"R",72
107460,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",382,"R",2,"R",380,"R",86,"R",23,"R",98,"R",26,"Z",0,"R",380,"R",14,"R",112,"R",29
107488,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",129,"R",0,"R",129,"R",95,"R",74,"R",104,"R",81,"R",4,"R",125,"R",5,"R",109,"R",87
107512,"R",400,"R",0,"R",400,"R",183,"R",46,"R",265,"R",66,"R",0,"R",400,"R",2,"R",267,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107521,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",176,"R",0,"R",176,"R",20,"R",11,"R",37,"R",21,"Z",0,"R",176,"R",7,"R",44,"R",25
107549,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",183,"R",0,"R",183,"R",10,"R",5,"R",80,"R",44,"Z",0,"R",183,"R",15,"R",95,"R",52
107558,"R",191,"R",1,"R",190,"R",61,"R",32,"R",88,"R",46,"R",0,"R",190,"R",1,"R",89,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107585,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",424,"R",0,"R",424,"R",13,"R",3,"R",46,"R",11,"R",0,"R",424,"R",25,"R",71,"R",17
107600,"R",133,"R",0,"R",133,"R",12,"R",9,"R",37,"R",28,"Z",0,"R",133,"R",5,"R",42,"R",32,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107619,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",199,"R",0,"R",199,"R",9,"R",5,"R",14,"R",7,"Z",0,"R",199,"R",34,"R",48,"R",24
107637,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",165,"R",0,"R",165,"R",34,"R",21,"R",79,"R",48,"R",0,"R",165,"R",39,"R",118,"R",72
107655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",4,"R",7,"R",52,"R",90,"R",0,"R",58,"R",2,"R",54,"R",93
107664,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",991,"R",0,"R",991,"R",46,"R",5,"R",128,"R",13,"R",0,"R",991,"R",50,"R",178,"R",18
107725,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",187,"R",0,"R",187,"R",27,"R",14,"R",62,"R",33,"R",0,"R",187,"R",15,"R",77,"R",41
107743,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132,"R",0,"R",132,"R",14,"R",11,"R",24,"R",18,"R",0,"R",132,"R",8,"R",32,"R",24
107789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",3,"R",14,"R",15,"R",68,"R",0,"R",22,"R",4,"R",19,"R",86
107831,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",4,"R",9,"R",23,"R",52,"R",0,"R",44,"R",19,"R",42,"R",95
107877,"R",145,"R",0,"R",145,"R",38,"R",26,"R",47,"R",32,"R",0,"R",145,"R",2,"R",49,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107974,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",114,"R",0,"R",114,"R",2,"R",2,"R",30,"R",26,"R",0,"R",114,"R",3,"R",33,"R",29
107983,"R",552,"R",0,"R",552,"R",62,"R",11,"R",187,"R",34,"R",0,"R",552,"R",24,"R",211,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
107992,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",144,"R",0,"R",144,"R",51,"R",35,"R",55,"R",38,"R",0,"R",144,"R",14,"R",69,"R",48
108065,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",9,"R",90,"R",9,"R",90,"R",0,"R",10,"R",1,"R",10,"R",100
108199,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",806,"R",0,"R",806,"R",186,"R",23,"R",192,"R",24,"R",0,"R",806,"R",2,"R",194,"R",24
108232,"R",351,"R",0,"R",351,"R",15,"R",4,"R",126,"R",36,"Z",0,"R",351,"R",20,"R",146,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
108250,"R",36,"R",1,"R",35,"R",20,"R",57,"R",20,"R",57,"R",0,"R",35,"R",0,"R",20,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
108348,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",87,"R",0,"R",87,"R",18,"R",21,"R",69,"R",79,"R",0,"R",87,"R",0,"R",69,"R",79
108649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",20,"R",32,"R",24,"R",38,"R",0,"R",63,"R",13,"R",37,"R",59
108667,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",372,"R",0,"R",372,"R",28,"R",8,"R",67,"R",18,"R",0,"R",372,"R",20,"R",87,"R",23
108807,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",995,"R",0,"R",995,"R",183,"R",18,"R",321,"R",32,"R",0,"R",995,"R",67,"R",388,"R",39
108852,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",31,"R",42,"R",43,"R",58,"R",0,"R",74,"R",18,"R",61,"R",82
108977,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",3,"R",18,"R",12,"R",71,"R",0,"R",17,"R",1,"R",13,"R",76
109013,"R",20,"R",0,"R",20,"R",1,"R",5,"R",2,"R",10,"R",0,"R",20,"R",1,"R",3,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109040,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1743,"R",28,"R",1715,"R",1179,"R",69,"R",1179,"R",69,"R",0,"R",1715,"R",0,"R",1179,"R",69
109208,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2196,"R",0,"R",2196,"R",138,"R",6,"R",395,"R",18,"R",0,"R",2196,"R",177,"R",572,"R",26
109332,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",501,"R",0,"R",501,"R",161,"R",32,"R",326,"R",65,"R",0,"R",501,"R",0,"R",326,"R",65
109350,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1214,"R",0,"R",1214,"R",126,"R",10,"R",319,"R",26,"R",0,"R",1214,"R",77,"R",396,"R",33
109651,"R",33,"R",0,"R",33,"R",29,"R",88,"R",31,"R",94,"R",0,"R",33,"R",0,"R",31,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109721,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",554,"R",0,"R",554,"R",357,"R",64,"R",357,"R",64,"R",10,"R",544,"R",10,"R",367,"R",67
109730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",2,"R",3,"R",44,"R",65,"R",0,"R",68,"R",1,"R",45,"R",66
109785,"R",757,"R",0,"R",757,"R",389,"R",51,"R",490,"R",65,"R",0,"R",757,"R",11,"R",501,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
109819,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1725,"R",0,"R",1725,"R",181,"R",10,"R",392,"R",23,"R",0,"R",1725,"R",93,"R",485,"R",28
109891,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",0,"R",0,"R",7,"R",88,"R",0,"R",8,"R",0,"R",7,"R",88
109907,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",283,"R",0,"R",283,"R",31,"R",11,"R",61,"R",22,"R",0,"R",283,"R",8,"R",69,"R",24
109934,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",112,"R",0,"R",112,"R",6,"R",5,"R",72,"R",64,"R",0,"R",112,"R",0,"R",72,"R",64
110051,"R",73,"R",0,"R",73,"R",21,"R",29,"R",23,"R",32,"Z",0,"R",73,"R",2,"R",25,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110060,"R",87,"R",0,"R",87,"Z",0,"R",0,"R",78,"R",90,"R",0,"R",87,"R",9,"R",87,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110097,"R",649,"R",0,"R",649,"R",360,"R",55,"R",461,"R",71,"R",0,"R",649,"R",12,"R",473,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110185,"R",153,"R",0,"R",153,"R",48,"R",31,"R",48,"R",31,"R",0,"R",153,"R",0,"R",48,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",72,"R",79,"R",74,"R",81,"R",0,"R",91,"R",2,"R",76,"R",84
110219,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",2,"R",2,"R",104,"R",95,"R",0,"R",109,"R",0,"R",104,"R",95
110246,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1772,"R",0,"R",1772,"R",218,"R",12,"R",407,"R",23,"R",0,"R",1772,"R",105,"R",512,"R",29
110334,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",956,"R",0,"R",956,"R",87,"R",9,"R",223,"R",23,"R",0,"R",956,"R",72,"R",295,"R",31
110361,"R",209,"R",0,"R",209,"R",115,"R",55,"R",133,"R",64,"Z",0,"R",209,"R",2,"R",135,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110370,"R",120,"R",0,"R",120,"R",32,"R",27,"R",70,"R",58,"Z",0,"R",120,"R",0,"R",70,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110404,"R",214,"R",0,"R",214,"R",175,"R",82,"R",191,"R",89,"R",0,"R",214,"R",1,"R",192,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110413,"R",392,"R",0,"R",392,"R",227,"R",58,"R",247,"R",63,"R",0,"R",392,"R",1,"R",248,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110422,"R",2957,"R",0,"R",2957,"R",629,"R",21,"R",1955,"R",66,"R",0,"R",2957,"R",130,"R",2085,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110468,"R",93,"R",0,"R",93,"R",14,"R",15,"R",19,"R",20,"R",0,"R",93,"R",3,"R",22,"R",24,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110486,"R",610,"R",0,"R",610,"R",86,"R",14,"R",243,"R",40,"R",0,"R",610,"R",39,"R",282,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110495,"R",516,"R",0,"R",516,"R",96,"R",19,"R",266,"R",52,"R",0,"R",516,"R",29,"R",295,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110510,"R",1273,"R",0,"R",1273,"R",127,"R",10,"R",488,"R",38,"R",0,"R",1273,"R",86,"R",574,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110529,"R",2412,"R",0,"R",2412,"R",229,"R",9,"R",1179,"R",49,"R",0,"R",2412,"R",204,"R",1383,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110538,"R",2092,"R",0,"R",2092,"R",314,"R",15,"R",1097,"R",52,"R",0,"R",2092,"R",93,"R",1190,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110547,"R",561,"R",0,"R",561,"R",26,"R",5,"R",158,"R",28,"R",0,"R",561,"R",52,"R",210,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110556,"R",1946,"R",0,"R",1946,"R",275,"R",14,"R",936,"R",48,"R",0,"R",1946,"R",135,"R",1071,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110565,"R",2772,"R",0,"R",2772,"R",416,"R",15,"R",1383,"R",50,"R",0,"R",2772,"R",186,"R",1569,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110574,"R",692,"R",0,"R",692,"R",75,"R",11,"R",276,"R",40,"R",0,"R",692,"R",41,"R",317,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110583,"R",4324,"R",0,"R",4324,"R",420,"R",10,"R",2025,"R",47,"R",0,"R",4324,"R",430,"R",2455,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110592,"R",1223,"R",0,"R",1223,"R",117,"R",10,"R",383,"R",31,"R",0,"R",1223,"R",92,"R",475,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110608,"R",3168,"R",0,"R",3168,"R",285,"R",9,"R",1284,"R",41,"R",0,"R",3168,"R",274,"R",1558,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110617,"R",2278,"R",0,"R",2278,"R",221,"R",10,"R",965,"R",42,"R",0,"R",2278,"R",177,"R",1142,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110635,"R",3847,"R",0,"R",3847,"R",2344,"R",61,"R",3388,"R",88,"R",0,"R",3847,"R",89,"R",3477,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110644,"R",4408,"R",8,"R",4400,"R",1873,"R",43,"R",3481,"R",79,"R",0,"R",4400,"R",95,"R",3576,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110653,"R",3988,"R",2,"R",3986,"R",2048,"R",51,"R",3173,"R",80,"Z",0,"R",3986,"R",58,"R",3231,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110662,"R",4242,"R",1,"R",4241,"R",2808,"R",66,"R",3816,"R",90,"Z",0,"R",4241,"R",67,"R",3883,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110671,"R",2459,"R",1,"R",2458,"R",940,"R",38,"R",1621,"R",66,"R",1,"R",2457,"R",47,"R",1668,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110680,"R",3981,"R",0,"R",3981,"R",2246,"R",56,"R",3356,"R",84,"R",0,"R",3981,"R",88,"R",3444,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110705,"R",3628,"R",0,"R",3628,"R",1809,"R",50,"R",2900,"R",80,"Z",0,"R",3628,"R",67,"R",2967,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110714,"R",2939,"R",0,"R",2939,"R",1344,"R",46,"R",2007,"R",68,"R",0,"R",2939,"R",80,"R",2087,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110875,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",101,"R",0,"R",101,"R",74,"R",73,"R",74,"R",73,"R",0,"R",101,"R",0,"R",74,"R",73
110918,"R",12,"R",0,"R",12,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",12,"R",6,"R",6,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
